DayofMonth,FltNum,PlaneID,Destination,TaxiOut,SchedTime,ActTime,Distance
12,1673,906DL,BHM,22,48,55,132
12,1861,245WA,BHM,19,49,51,132
13,291,957DL,BHM,34,63,63,132
13,870,900DE,BHM,21,61,50,132
13,1134,312DL,BHM,26,51,55,132
13,1177,3732J,BHM,30,58,61,132
13,1631,980DL,BHM,16,52,45,132
13,1635,324DL,BHM,15,49,46,132
13,1673,928DL,BHM,15,48,47,132
13,1861,321DL,BHM,26,49,58,132
14,291,979DL,BHM,39,63,68,132
14,870,925DL,BHM,18,61,48,132
14,1134,326DL,BHM,22,51,52,132
14,1177,397DA,BHM,38,58,66,132
14,1631,971DL,BHM,21,52,54,132
14,1635,330DL,BHM,18,49,50,132
14,1673,3760C,BHM,27,48,56,132
14,1861,381DL,BHM,15,49,58,132
15,291,953DL,BHM,30,63,59,132
15,870,914DE,BHM,25,61,55,132
15,1134,331DL,BHM,36,51,65,132
15,1177,3737C,BHM,25,58,54,132
15,1631,963DL,BHM,22,52,53,132
15,1635,320DL,BHM,23,49,55,132
15,1673,957DL,BHM,20,48,52,132
15,1861,244WA,BHM,20,49,52,132
16,870,939DL,BHM,16,61,47,132
16,1134,326DL,BHM,16,51,47,132
16,1177,391DA,BHM,17,58,50,132
16,1631,910DE,BHM,12,52,41,132
16,1673,991DL,BHM,20,48,52,132
16,1861,331DL,BHM,18,49,51,132
17,291,952DL,BHM,23,63,55,132
17,870,938DL,BHM,20,61,50,132
17,1134,325DL,BHM,21,51,51,132
17,1177,3737C,BHM,37,58,69,132
17,1631,958DL,BHM,38,52,76,132
17,1635,376DL,BHM,12,49,46,132
17,1673,907DL,BHM,27,48,59,132
17,1861,238WA,BHM,21,49,52,132
18,291,912DE,BHM,58,63,86,132
18,870,957DL,BHM,19,61,49,132
18,1134,381DL,BHM,13,51,43,132
18,1177,3734B,BHM,44,58,73,132
18,1631,966DL,BHM,20,52,51,132
18,1635,243WA,BHM,18,49,48,132
18,1673,994DL,BHM,28,48,57,132
18,1861,380DL,BHM,22,49,51,132
19,291,927DA,BHM,33,63,78,132
19,870,933DL,BHM,23,61,56,132
19,1134,377DL,BHM,0,51,0,132
19,1177,3731T,BHM,48,58,89,132
19,1631,975DL,BHM,23,52,53,132
19,1635,375DL,BHM,9,49,45,132
19,1673,996DL,BHM,18,48,55,132
19,1861,310DA,BHM,18,49,58,132
20,291,981DL,BHM,30,63,60,132
20,870,991DL,BHM,24,61,53,132
20,1134,375DL,BHM,25,51,53,132
20,1177,397DA,BHM,42,58,71,132
20,1631,985DL,BHM,26,52,56,132
20,1635,242WA,BHM,20,49,54,132
20,1673,959DL,BHM,42,48,70,132
20,1861,379DL,BHM,22,49,55,132
21,291,983DL,BHM,31,63,67,132
21,870,969DL,BHM,23,61,58,132
21,1134,373DL,BHM,20,51,59,132
21,1177,3734B,BHM,28,58,63,132
21,1631,952DL,BHM,28,52,61,132
21,1635,377DL,BHM,14,49,51,132
21,1673,961DL,BHM,12,48,47,132
21,1861,310DA,BHM,19,49,54,132
22,291,958DL,BHM,31,63,66,132
22,870,913DE,BHM,35,61,68,132
22,1134,305DL,BHM,30,51,64,132
22,1177,3733Z,BHM,42,58,78,132
22,1631,939DL,BHM,26,52,60,132
22,1635,311DL,BHM,13,49,55,132
22,1673,950DL,BHM,8,48,40,132
22,1861,327DL,BHM,27,49,63,132
23,870,951DL,BHM,20,61,56,132
23,1134,326DL,BHM,8,51,42,132
23,1177,3755D,BHM,14,58,45,132
23,1631,915DE,BHM,11,52,45,132
23,1673,909DE,BHM,12,48,47,132
23,1861,239WA,BHM,14,49,53,132
24,291,995DL,BHM,27,63,60,132
24,870,991DL,BHM,32,61,60,132
24,1134,307DL,BHM,21,51,50,132
24,1177,398DA,BHM,18,58,48,132
24,1631,962DL,BHM,23,52,55,132
24,1635,329DL,BHM,11,49,43,132
24,1673,907DL,BHM,17,48,47,132
24,1861,237WA,BHM,39,49,70,132
25,291,914DL,BHM,35,63,64,132
25,870,926DL,BHM,34,61,63,132
25,1134,374DL,BHM,24,51,55,132
25,1177,3731T,BHM,28,58,58,132
25,1631,991DL,BHM,36,52,63,132
25,1635,331DL,BHM,21,49,48,132
25,1673,955DL,BHM,18,48,47,132
25,1861,327DL,BHM,18,49,49,132
26,291,947DL,BHM,25,63,57,132
26,870,988DL,BHM,21,61,49,132
26,1134,373DL,BHM,19,51,53,132
26,1177,3738B,BHM,23,58,57,132
26,1631,919DL,BHM,19,52,50,132
26,1635,306DL,BHM,17,49,49,132
26,1673,958DL,BHM,20,48,53,132
26,1861,313DL,BHM,15,49,44,132
27,291,905DL,BHM,34,63,68,132
27,870,942DL,BHM,31,61,61,132
27,1134,323DL,BHM,10,51,39,132
27,1177,3733Z,BHM,39,58,70,132
27,1631,943DL,BHM,14,52,47,132
27,1635,238WA,BHM,11,49,41,132
27,1673,951DL,BHM,16,48,44,132
27,1861,245WA,BHM,23,49,52,132
28,291,925DL,BHM,43,63,72,132
28,870,941DL,BHM,44,61,89,132
28,1134,373DL,BHM,15,51,46,132
28,1177,396DA,BHM,51,58,80,132
28,1631,997DL,BHM,21,52,55,132
28,1635,327DL,BHM,17,49,51,132
28,1673,951DL,BHM,18,48,49,132
28,1861,302DL,BHM,16,49,51,132
29,291,944DL,BHM,40,63,74,132
29,870,977DL,BHM,23,61,53,132
29,1134,326DL,BHM,13,51,43,132
29,1177,395D,BHM,44,58,77,132
29,1631,940DL,BHM,17,52,45,132
29,1635,236WA,BHM,32,49,60,132
29,1673,966DL,BHM,27,48,64,132
29,1861,307DL,BHM,20,49,53,132
30,870,949DL,BHM,24,61,54,132
30,1134,334DL,BHM,17,51,48,132
30,1177,399DA,BHM,19,58,49,132
30,1631,911DE,BHM,18,52,47,132
30,1673,901DL,BHM,11,48,39,132
30,1861,322DL,BHM,21,49,51,132
31,291,904DL,BHM,26,63,57,132
31,870,998DL,BHM,21,61,52,132
31,1134,313DL,BHM,24,51,54,132
31,1177,3730B,BHM,22,58,50,132
31,1631,992DL,BHM,20,52,48,132
31,1635,326DL,BHM,12,49,43,132
31,1673,962DL,BHM,26,48,55,132
31,1861,303DL,BHM,51,49,77,132
1,394,657DL,BNA,22,71,69,211
1,884,662D,BNA,24,66,67,211
1,938,914DE,BNA,17,64,63,211
1,955,329DL,BNA,24,73,67,211
1,1018,920DL,BNA,18,73,61,211
1,1518,905DL,BNA,17,66,60,211
1,1526,938DL,BNA,23,64,67,211
2,394,683DA,BNA,17,71,61,211
2,884,613DL,BNA,14,66,56,211
2,1018,910DL,BNA,18,73,62,211
2,1518,996DL,BNA,32,66,75,211
2,1526,924DL,BNA,23,64,66,211
3,394,688DL,BNA,21,71,65,211
3,884,615DL,BNA,25,66,69,211
3,938,989DL,BNA,22,64,64,211
3,955,305DL,BNA,47,73,90,211
3,1018,940DL,BNA,33,73,78,211
3,1518,982DL,BNA,24,66,70,211
3,1526,906DE,BNA,18,64,60,211
4,394,682DA,BNA,18,71,62,211
4,884,683DA,BNA,26,66,70,211
4,938,910DE,BNA,22,64,64,211
4,955,317DL,BNA,34,73,76,211
4,1018,909DL,BNA,24,73,64,211
4,1518,911DE,BNA,20,66,64,211
4,1526,959DL,BNA,23,64,66,211
5,394,615DL,BNA,11,71,74,211
5,884,642DL,BNA,21,66,62,211
5,938,913DL,BNA,15,64,59,211
5,955,376DL,BNA,35,73,78,211
5,1018,951DL,BNA,17,73,59,211
5,1518,956DL,BNA,16,66,56,211
5,1526,988DL,BNA,19,64,60,211
6,394,687DL,BNA,19,71,60,211
6,884,676DL,BNA,26,66,69,211
6,938,908DE,BNA,19,64,63,211
6,955,236WA,BNA,22,73,68,211
6,1018,942DL,BNA,21,73,63,211
6,1518,929DL,BNA,22,66,64,211
6,1526,982DL,BNA,9,64,50,211
7,394,610DL,BNA,22,71,69,211
7,884,658DL,BNA,17,66,63,211
7,938,917DE,BNA,20,64,66,211
7,955,320DL,BNA,41,73,86,211
7,1018,918DE,BNA,13,73,58,211
7,1518,927DA,BNA,18,66,65,211
7,1526,914DL,BNA,10,64,55,211
8,394,605DL,BNA,24,71,67,211
8,884,671D,BNA,27,66,72,211
8,938,916DL,BNA,27,64,71,211
8,955,320DL,BNA,38,73,83,211
8,1018,907DE,BNA,15,73,61,211
8,1518,991DL,BNA,13,66,60,211
8,1526,901DE,BNA,17,64,58,211
9,394,607DL,BNA,11,71,56,211
9,884,692DL,BNA,17,66,62,211
9,1018,902DE,BNA,15,73,59,211
9,1518,940DL,BNA,12,66,59,211
9,1526,973DL,BNA,14,64,55,211
10,394,657DL,BNA,40,71,82,211
10,884,665D,BNA,23,66,67,211
10,938,931DL,BNA,20,64,61,211
10,955,307DL,BNA,35,73,77,211
10,1018,953DL,BNA,23,73,65,211
10,1518,957DL,BNA,19,66,61,211
10,1526,944DL,BNA,11,64,51,211
11,394,661D,BNA,19,71,61,211
11,884,618DL,BNA,19,66,61,211
11,938,935DL,BNA,13,64,52,211
11,955,309DL,BNA,37,73,79,211
11,1018,993DL,BNA,32,73,76,211
11,1518,981DL,BNA,14,66,53,211
11,1526,984DL,BNA,14,64,53,211
12,394,602DL,BNA,19,71,65,211
12,884,664D,BNA,18,66,64,211
12,938,910DE,BNA,26,64,69,211
12,955,305DL,BNA,24,73,68,211
12,1018,936DL,BNA,26,73,77,211
12,1518,908DE,BNA,11,66,57,211
12,1526,976DL,BNA,13,64,59,211
13,394,671D,BNA,21,71,68,211
13,884,757AT,BNA,20,66,66,211
13,938,978DL,BNA,21,64,62,211
13,955,244WA,BNA,30,73,77,211
13,1018,922DL,BNA,25,73,78,211
13,1518,973DL,BNA,18,66,71,211
13,1526,986DL,BNA,15,64,62,211
14,394,658DL,BNA,14,71,61,211
14,884,688DL,BNA,18,66,65,211
14,938,999D,BNA,19,64,64,211
14,955,325DL,BNA,32,73,79,211
14,1018,961DL,BNA,30,73,79,211
14,1518,979DL,BNA,36,66,80,211
14,1526,980DL,BNA,23,64,66,211
15,394,601DL,BNA,19,71,67,211
15,884,602DL,BNA,25,66,70,211
15,938,955DL,BNA,20,64,67,211
15,955,311DL,BNA,30,73,75,211
15,1018,918DE,BNA,22,73,71,211
15,1518,924DL,BNA,17,66,64,211
15,1526,971DL,BNA,19,64,73,211
16,394,668D,BNA,19,71,65,211
16,884,675DL,BNA,19,66,69,211
16,1018,950DL,BNA,24,73,66,211
16,1518,995DL,BNA,44,66,91,211
16,1526,977DL,BNA,15,64,64,211
17,394,757AT,BNA,20,71,64,211
17,884,618DL,BNA,21,66,66,211
17,938,948DL,BNA,17,64,65,211
17,955,309DL,BNA,24,73,71,211
17,1018,980DL,BNA,26,73,69,211
17,1518,944DL,BNA,20,66,67,211
17,1526,918DL,BNA,17,64,61,211
18,394,674DL,BNA,13,71,64,211
18,884,641DL,BNA,17,66,69,211
18,938,903DE,BNA,16,64,62,211
18,955,304DL,BNA,44,73,92,211
18,1018,975DL,BNA,30,73,78,211
18,1518,987DL,BNA,19,66,62,211
18,1526,986DL,BNA,17,64,81,211
19,394,646DL,BNA,26,71,71,211
19,884,671D,BNA,41,66,88,211
19,938,901DE,BNA,18,64,63,211
19,955,310DA,BNA,32,73,90,211
19,1018,920DL,BNA,55,73,104,211
19,1518,975DL,BNA,18,66,70,211
19,1526,905DL,BNA,20,64,67,211
20,394,653DL,BNA,23,71,69,211
20,884,617DL,BNA,24,66,72,211
20,938,978DL,BNA,21,64,70,211
20,955,320DL,BNA,34,73,81,211
20,1018,901DE,BNA,35,73,84,211
20,1518,920DL,BNA,35,66,80,211
20,1526,920DE,BNA,15,64,61,211
21,394,681DA,BNA,10,71,56,211
21,884,629DL,BNA,15,66,61,211
21,938,959DL,BNA,9,64,54,211
21,955,314DA,BNA,35,73,80,211
21,1018,935DL,BNA,17,73,62,211
21,1518,977DL,BNA,19,66,63,211
21,1526,985DL,BNA,15,64,60,211
22,394,668D,BNA,31,71,79,211
22,884,675DL,BNA,17,66,64,211
22,938,947DL,BNA,26,64,73,211
22,955,325DL,BNA,34,73,78,211
22,1018,931DL,BNA,22,73,66,211
22,1518,962DL,BNA,22,66,67,211
22,1526,952DL,BNA,13,64,62,211
23,394,630DL,BNA,12,71,65,211
23,884,680DA,BNA,14,66,65,211
23,1018,932DL,BNA,22,73,72,211
23,1518,903DE,BNA,15,66,64,211
23,1526,954DL,BNA,15,64,60,211
24,394,669D,BNA,12,71,58,211
24,884,619DL,BNA,23,66,64,211
24,938,974DL,BNA,26,64,67,211
24,955,311DL,BNA,29,73,77,211
24,1018,976DL,BNA,19,73,65,211
24,1518,935DL,BNA,24,66,68,211
24,1526,915DE,BNA,13,64,63,211
25,394,632DL,BNA,28,71,70,211
25,884,656DL,BNA,33,66,72,211
25,938,901DE,BNA,29,64,73,211
25,955,245WA,BNA,31,73,77,211
25,1018,978DL,BNA,22,73,63,211
25,1518,928DL,BNA,21,66,63,211
25,1526,962DL,BNA,22,64,63,211
26,394,681DA,BNA,23,71,73,211
26,884,610DL,BNA,22,66,69,211
26,938,987DL,BNA,25,64,66,211
26,955,318DL,BNA,22,73,64,211
26,1018,949DL,BNA,23,73,67,211
26,1518,909DL,BNA,24,66,73,211
26,1526,948DL,BNA,18,64,69,211
27,394,689DL,BNA,13,71,60,211
27,884,624DL,BNA,27,66,75,211
27,938,991DL,BNA,11,64,56,211
27,955,379DL,BNA,29,73,76,211
27,1018,913DE,BNA,28,73,78,211
27,1518,994DL,BNA,17,66,68,211
27,1526,909DE,BNA,14,64,60,211
28,394,629DL,BNA,40,71,88,211
28,884,751AT,BNA,11,66,54,211
28,938,974DL,BNA,10,64,54,211
28,955,381DL,BNA,36,73,80,211
28,1018,927DA,BNA,30,73,76,211
28,1518,954DL,BNA,28,66,75,211
28,1526,924DL,BNA,20,64,72,211
29,394,618DL,BNA,21,71,68,211
29,884,666D,BNA,23,66,70,211
29,938,938DL,BNA,18,64,60,211
29,955,381DL,BNA,30,73,79,211
29,1018,999D,BNA,34,73,79,211
29,1518,955DL,BNA,47,66,97,211
29,1526,997DL,BNA,38,64,87,211
30,394,660DL,BNA,17,71,64,211
30,884,677DL,BNA,22,66,66,211
30,1018,991DL,BNA,32,73,77,211
30,1518,917DE,BNA,20,66,66,211
30,1526,913DL,BNA,15,64,59,211
31,394,620DL,BNA,17,71,69,211
31,884,669D,BNA,42,66,88,211
31,938,938DL,BNA,20,64,63,211
31,955,377DL,BNA,33,73,77,211
31,1018,926DL,BNA,19,73,66,211
31,1518,919DL,BNA,26,66,76,211
31,1526,995DL,BNA,17,64,63,211
1,228,119DL,BOS,16,150,152,933
1,244,603DL,BOS,16,145,144,933
1,266,3742C,BOS,27,145,153,933
1,350,140LL,BOS,17,147,139,933
1,539,998DL,BOS,14,144,140,933
1,566,1402A,BOS,26,147,144,933
1,698,827MH,BOS,31,146,157,933
1,740,919DL,BOS,13,145,142,933
1,852,999D,BOS,11,145,132,933
1,1085,133D,BOS,25,148,174,933
1,1112,374DA,BOS,15,142,139,933
1,1164,920DL,BOS,19,147,149,933
2,228,1402A,BOS,13,150,142,933
2,244,692DL,BOS,11,145,138,933
2,266,3754A,BOS,13,145,132,933
2,350,635DL,BOS,20,147,142,933
2,539,934DL,BOS,13,144,136,933
2,566,134DL,BOS,16,147,137,933
2,698,842MH,BOS,15,146,135,933
2,740,914DL,BOS,20,145,142,933
2,852,998DL,BOS,12,145,147,933
2,1085,640DL,BOS,14,148,145,933
2,1112,389DA,BOS,14,142,137,933
2,1164,910DL,BOS,17,147,147,933
3,228,134DL,BOS,19,150,147,933
3,244,127DL,BOS,15,145,142,933
3,266,382DA,BOS,13,145,131,933
3,350,664D,BOS,35,147,157,933
3,539,942DL,BOS,23,144,147,933
3,566,177DZ,BOS,15,147,137,933
3,698,831MH,BOS,27,146,149,933
3,740,903DL,BOS,16,145,151,933
3,852,918DE,BOS,5,145,131,933
3,1085,174DZ,BOS,17,148,142,933
3,1112,3761R,BOS,16,142,140,933
3,1164,940DL,BOS,18,147,148,933
4,228,177DZ,BOS,15,150,146,933
4,244,178DZ,BOS,17,145,138,933
4,266,3749D,BOS,12,145,144,933
4,350,119DL,BOS,24,147,154,933
4,539,918DL,BOS,16,144,144,933
4,566,121DE,BOS,13,147,139,933
4,698,832MH,BOS,15,146,141,933
4,740,952DL,BOS,22,145,160,933
4,852,910DL,BOS,14,145,149,933
4,1085,118DL,BOS,30,148,165,933
4,1112,378DA,BOS,16,142,139,933
4,1164,909DL,BOS,12,147,141,933
5,228,121DE,BOS,16,150,142,933
5,244,116DL,BOS,22,145,150,933
5,266,3743H,BOS,20,145,141,933
5,350,172DZ,BOS,22,147,142,933
5,539,901DE,BOS,18,144,141,933
5,566,130DL,BOS,25,147,147,933
5,698,843MH,BOS,21,146,149,933
5,740,976DL,BOS,14,145,138,933
5,852,929DL,BOS,13,145,136,933
5,1085,171DZ,BOS,18,148,142,933
5,1112,388DA,BOS,16,142,139,933
5,1164,985DL,BOS,10,147,133,933
6,228,130DL,BOS,27,150,160,933
6,244,1402A,BOS,14,145,136,933
6,266,376DA,BOS,20,145,153,933
6,350,174DZ,BOS,21,147,151,933
6,539,382DA,BOS,20,144,150,933
6,566,117DL,BOS,11,147,141,933
6,698,839MH,BOS,19,146,152,933
6,740,961DL,BOS,19,145,152,933
6,852,962DL,BOS,10,145,138,933
6,1085,177DZ,BOS,11,148,142,933
6,1112,380DA,BOS,12,142,136,933
6,1164,942DL,BOS,11,147,141,933
7,228,117DL,BOS,28,150,155,933
7,244,129DL,BOS,15,145,148,933
7,266,392DA,BOS,12,145,140,933
7,350,123D,BOS,16,147,144,933
7,539,925DL,BOS,20,144,148,933
7,566,171DZ,BOS,18,147,147,933
7,698,834MH,BOS,19,146,142,933
7,740,916DL,BOS,16,145,150,933
7,852,936DL,BOS,10,145,142,933
7,1085,173DZ,BOS,12,148,142,933
7,1112,3762Y,BOS,12,142,138,933
7,1164,918DE,BOS,17,147,150,933
8,228,171DZ,BOS,14,150,148,933
8,244,138DL,BOS,17,145,139,933
8,266,3743H,BOS,20,145,155,933
8,350,118DL,BOS,16,147,152,933
8,539,974DL,BOS,21,144,151,933
8,566,175DZ,BOS,13,147,144,933
8,698,829MH,BOS,13,146,143,933
8,740,977DL,BOS,13,145,161,933
8,852,933DL,BOS,9,145,150,933
8,1085,125DL,BOS,9,148,142,933
8,1112,393DA,BOS,14,142,137,933
8,1164,907DE,BOS,12,147,148,933
9,228,175DZ,BOS,17,150,150,933
9,244,133D,BOS,9,145,133,933
9,266,3769L,BOS,11,145,140,933
9,350,612DL,BOS,19,147,147,933
9,539,961DL,BOS,14,144,142,933
9,566,173DZ,BOS,14,147,136,933
9,698,838MH,BOS,21,146,142,933
9,740,901DE,BOS,22,145,150,933
9,852,931DL,BOS,22,145,150,933
9,1085,140LL,BOS,17,148,139,933
9,1112,381DA,BOS,16,142,143,933
9,1164,900DE,BOS,13,147,138,933
10,228,173DZ,BOS,11,150,140,933
10,244,143DA,BOS,18,145,137,933
10,266,391DA,BOS,10,145,136,933
10,350,681DA,BOS,18,147,138,933
10,539,922DL,BOS,18,144,137,933
10,566,125DL,BOS,12,147,129,933
10,698,837MH,BOS,21,146,136,933
10,740,914DL,BOS,18,145,139,933
10,852,918DE,BOS,12,145,136,933
10,1085,126DL,BOS,11,148,137,933
10,1112,3766,BOS,20,142,142,933
10,1164,953DL,BOS,15,147,140,933
11,228,128DL,BOS,14,150,146,933
11,244,177DZ,BOS,20,145,142,933
11,266,3760C,BOS,11,145,136,933
11,350,118DL,BOS,18,147,147,933
11,539,915DE,BOS,12,144,143,933
11,566,1402A,BOS,13,147,140,933
11,698,835MH,BOS,12,146,138,933
11,740,919DE,BOS,21,145,162,933
11,852,912DE,BOS,13,145,143,933
11,1085,132D,BOS,12,148,143,933
11,1112,387DA,BOS,24,142,153,933
11,1164,993DL,BOS,11,147,139,933
12,228,116DL,BOS,18,150,167,933
12,244,124DE,BOS,16,145,143,933
12,266,394DA,BOS,11,145,146,933
12,350,136DL,BOS,23,147,161,933
12,539,985DL,BOS,18,144,156,933
12,566,130DL,BOS,19,147,146,933
12,698,831MH,BOS,26,146,154,933
12,740,904DL,BOS,14,145,155,933
12,852,950DL,BOS,15,145,147,933
12,1085,143DA,BOS,17,148,154,933
12,1112,3756,BOS,10,142,134,933
12,1164,902DE,BOS,11,147,140,933
13,228,130DL,BOS,27,150,156,933
13,244,138DL,BOS,13,145,132,933
13,266,3746H,BOS,15,145,139,933
13,350,143DA,BOS,27,147,152,933
13,539,966DL,BOS,0,144,0,933
13,566,140LL,BOS,11,147,129,933
13,698,845MH,BOS,16,146,139,933
13,740,926DL,BOS,16,145,148,933
13,852,954DL,BOS,11,145,142,933
13,1085,137DL,BOS,17,148,142,933
13,1112,3755D,BOS,14,142,133,933
13,1164,922DL,BOS,14,147,145,933
14,228,136DL,BOS,23,150,154,933
14,244,125DL,BOS,19,145,134,933
14,266,389DA,BOS,17,145,137,933
14,350,117DL,BOS,22,147,154,933
14,539,905DL,BOS,36,144,161,933
14,566,128DL,BOS,15,147,137,933
14,698,844MH,BOS,16,146,129,933
14,740,902DE,BOS,13,145,133,933
14,852,955DL,BOS,13,145,135,933
14,1085,126DL,BOS,14,148,151,933
14,1112,3764D,BOS,13,142,130,933
14,1164,978DL,BOS,15,147,142,933
15,228,128DL,BOS,15,150,162,933
15,244,131D,BOS,16,145,145,933
15,266,3749D,BOS,18,145,138,933
15,350,127DL,BOS,23,147,141,933
15,539,977DL,BOS,14,144,127,933
15,566,144DA,BOS,15,147,130,933
15,698,125DL,BOS,20,146,138,933
15,740,933DL,BOS,14,145,148,933
15,852,906DL,BOS,13,145,127,933
15,1085,654DL,BOS,22,148,160,933
15,1112,380DA,BOS,18,142,133,933
15,1164,935DL,BOS,11,147,135,933
16,228,178DZ,BOS,20,150,145,933
16,244,127DL,BOS,13,145,133,933
16,266,383D,BOS,14,145,134,933
16,350,173DZ,BOS,19,147,135,933
16,539,919DL,BOS,6,144,123,933
16,566,120DL,BOS,14,147,132,933
16,698,839MH,BOS,12,146,134,933
16,740,948DL,BOS,13,145,134,933
16,852,905DL,BOS,16,145,137,933
16,1085,140LL,BOS,17,148,137,933
16,1112,3741S,BOS,12,142,131,933
16,1164,950DL,BOS,18,147,139,933
17,228,120DL,BOS,24,150,152,933
17,244,1402A,BOS,13,145,138,933
17,266,3742C,BOS,18,145,145,933
17,350,130DL,BOS,14,147,138,933
17,539,964DL,BOS,18,144,144,933
17,566,124DE,BOS,11,147,137,933
17,698,842MH,BOS,21,146,145,933
17,740,978DL,BOS,14,145,164,933
17,852,914DL,BOS,12,145,137,933
17,1085,138DL,BOS,16,148,143,933
17,1112,372DA,BOS,13,142,137,933
17,1164,980DL,BOS,12,147,139,933
18,228,130DL,BOS,17,150,147,933
18,244,659DL,BOS,18,145,141,933
18,266,3768,BOS,16,145,145,933
18,350,176DZ,BOS,26,147,156,933
18,539,901DE,BOS,25,144,155,933
18,566,137DL,BOS,30,147,163,933
18,698,656DL,BOS,16,146,142,933
18,740,955DL,BOS,25,145,155,933
18,852,930DL,BOS,18,145,149,933
18,1085,143DA,BOS,20,148,149,933
18,1112,373DA,BOS,15,142,137,933
18,1164,975DL,BOS,14,147,142,933
19,228,137DL,BOS,22,150,148,933
19,244,129DL,BOS,15,145,142,933
19,266,390DA,BOS,11,145,150,933
19,350,177DZ,BOS,36,147,157,933
19,539,904DL,BOS,60,144,187,933
19,566,138DL,BOS,25,147,147,933
19,698,830MH,BOS,22,146,148,933
19,740,918DE,BOS,15,145,151,933
19,852,978DL,BOS,13,145,139,933
19,1085,122DL,BOS,11,148,135,933
19,1112,388DA,BOS,22,142,144,933
19,1164,920DL,BOS,20,147,154,933
20,228,124DE,BOS,30,150,158,933
20,244,121DE,BOS,18,145,145,933
20,266,373DA,BOS,20,145,159,933
20,350,175DZ,BOS,26,147,153,933
20,539,916DE,BOS,13,144,144,933
20,566,140LL,BOS,22,147,147,933
20,698,833MH,BOS,20,146,147,933
20,740,917DE,BOS,13,145,151,933
20,852,996DL,BOS,10,145,131,933
20,1085,174DZ,BOS,12,148,140,933
20,1112,37700,BOS,15,142,140,933
20,1164,901DE,BOS,10,147,139,933
21,228,140LL,BOS,17,150,157,933
21,244,139DL,BOS,12,145,144,933
21,266,3755D,BOS,14,145,140,933
21,350,174DZ,BOS,22,147,147,933
21,539,908DL,BOS,33,144,162,933
21,566,117DL,BOS,10,147,139,933
21,698,837MH,BOS,24,146,155,933
21,740,933DL,BOS,29,145,158,933
21,852,947DL,BOS,26,145,156,933
21,1085,128DL,BOS,12,148,141,933
21,1112,374DA,BOS,15,142,145,933
21,1164,935DL,BOS,11,147,144,933
22,228,135DL,BOS,50,150,186,933
22,244,133D,BOS,18,145,155,933
22,266,392DA,BOS,11,145,151,933
22,350,124DE,BOS,25,147,162,933
22,539,957DL,BOS,35,144,176,933
22,566,176DZ,BOS,15,147,147,933
22,698,828MH,BOS,26,146,160,933
22,740,964DL,BOS,21,145,167,933
22,852,946DL,BOS,12,145,146,933
22,1085,117DL,BOS,14,148,164,933
22,1112,3761R,BOS,15,142,145,933
22,1164,931DL,BOS,14,147,154,933
23,228,176DZ,BOS,18,150,151,933
23,244,130DL,BOS,16,145,141,933
23,266,3750D,BOS,8,145,145,933
23,350,117DL,BOS,23,147,164,933
23,539,963DL,BOS,10,144,148,933
23,566,178DZ,BOS,20,147,156,933
23,698,844MH,BOS,22,146,146,933
23,740,960DL,BOS,17,145,165,933
23,852,971DL,BOS,10,145,149,933
23,1085,138DL,BOS,14,148,160,933
23,1112,3746H,BOS,16,142,141,933
23,1164,911DL,BOS,7,147,142,933
24,228,178DZ,BOS,20,150,172,933
24,244,171DZ,BOS,21,145,147,933
24,266,3760C,BOS,18,145,160,933
24,350,143DA,BOS,22,147,143,933
24,539,931DL,BOS,19,144,143,933
24,566,1402A,BOS,13,147,137,933
24,698,826MH,BOS,22,146,153,933
24,740,912DL,BOS,22,145,165,933
24,852,989DL,BOS,17,145,138,933
24,1085,173DZ,BOS,15,148,163,933
24,1112,3751B,BOS,15,142,149,933
24,1164,976DL,BOS,9,147,164,933
25,228,132D,BOS,14,150,146,933
25,244,624DL,BOS,17,145,150,933
25,266,3761R,BOS,12,145,149,933
25,350,124DE,BOS,27,147,157,933
25,539,986DL,BOS,30,144,158,933
25,566,137DL,BOS,16,147,154,933
25,698,837MH,BOS,22,146,155,933
25,740,960DL,BOS,17,145,162,933
25,852,909DE,BOS,10,145,145,933
25,1085,174DZ,BOS,20,148,151,933
25,1112,3765,BOS,14,142,144,933
25,1164,978DL,BOS,10,147,143,933
26,228,137DL,BOS,13,150,150,933
26,244,143DA,BOS,11,145,140,933
26,266,3763D,BOS,11,145,142,933
26,350,138DL,BOS,24,147,155,933
26,539,957DL,BOS,14,144,146,933
26,566,124DE,BOS,9,147,138,933
26,698,825MH,BOS,17,146,149,933
26,740,902DL,BOS,23,145,150,933
26,852,965DL,BOS,11,145,144,933
26,1085,173DZ,BOS,12,148,141,933
26,1112,3743H,BOS,16,142,140,933
26,1164,949DL,BOS,9,147,135,933
27,228,124DE,BOS,12,150,137,933
27,244,616DL,BOS,13,145,142,933
27,266,3769L,BOS,14,145,144,933
27,350,173DZ,BOS,21,147,147,933
27,539,911DL,BOS,19,144,151,933
27,566,174DZ,BOS,12,147,139,933
27,698,832MH,BOS,29,146,158,933
27,740,977DL,BOS,15,145,145,933
27,852,973DL,BOS,14,145,142,933
27,1085,132D,BOS,12,148,139,933
27,1112,3760C,BOS,12,142,140,933
27,1164,913DE,BOS,16,147,145,933
28,228,174DZ,BOS,17,150,156,933
28,244,178DZ,BOS,11,145,136,933
28,266,3759,BOS,20,145,150,933
28,350,127DL,BOS,29,147,172,933
